"연도","고객번호","기업체명","원장번호","개인법인사업자구분명","보증잔액","직위재구분","상시직원수","통합통계거래상대처은행","신용평가등급"
2018-12-31,040443070,금산산업기계,TNF201500328,개인사업자,52800000,직접,2,한국스탠다드차타드,KR5
2018-12-31,071024400,(주)윤앤텍스,TCD201300562,법인사업자,96000000,직접,0,국민은행,KR7
2018-12-31,064220169,대산기업,IBC200900319,개인사업자,80000000,직접,2,농업협동조합,KR12
2018-12-31,024112123,진박기계,TIK201500137,개인사업자,54400000,직접,3,중소기업은행,KR7
2018-12-31,069011328,(주)세경인테크,TJE201200852,법인사업자,161500000,직접,1,중소기업은행,KR4
2018-12-31,071486064,(주)써미텍,TNF201800012,법인사업자,279000000,직접,3,우리은행,KR6
2018-12-31,062508760,명진섬유,TPD201400363,개인사업자,37060000,직접,6,중소기업은행,KR8
2018-12-31,045097146,지혜의빛,THL201800397,개인사업자,20000000,직접,1,국민은행,R1
2018-12-31,072909977,(주)이비아이,TLC201700113,법인사업자,596700000,직접,15,신한은행,KR5
2018-12-31,068509608,한불화장품동천지사,TPO201600417,개인사업자,10710000,직접,2,국민은행,KR10
2018-12-31,073810201,P&S KOREA,THO201600600,개인사업자,148750000,직접,4,중소기업은행,KR11
2018-12-31,007497069,(주)진우목재,TIF201800755,법인사업자,36000000,직접,4,중소기업은행,KR7
2018-12-31,072847440,건일테크,TMJ201500103,개인사업자,81000000,직접,3,KEB하나은행,KR9
2018-12-31,061593255,상신BK,TBG201701203,개인사업자,28800000,직접,2,부산은행,KR10
2018-12-31,070292440,오산드림모터스,TIC201400375,개인사업자,30942000,직접,7,중소기업은행,KR8
2018-12-31,068107152,두진기계,TQA201501103,개인사업자,68850000,직접,4,경남은행,KR10
2018-12-31,046097666,대성윤활유,TLD201600353,개인사업자,30000000,직접,0,기타,KR9
2018-12-31,060219543,용유유통,THD200800116,개인사업자,16000000,직접,3,우리은행,KR6
2018-12-31,044935830,화순건설중기,TOA201200404,개인사업자,25500000,직접,0,국민은행,KR9
2018-12-31,075752464,(주)버넥트,TOF201800179,법인사업자,427500000,직접,14,농업협동조합,KR6
2018-12-31,033218270,(주)인일산업,TMJ201600469,법인사업자,400000000,직접,11,중소기업은행,KR13
2018-12-31,062637152,백두사료서산대리점,TMF201700069,개인사업자,170000000,직접,1,중소기업은행,KR11
2018-12-31,046727318,대전원예농협100호,TME201800435,개인사업자,50000000,직접,0,농업협동조합,KR7
2018-12-31,061195226,남양유업서령대리점,TMF201400499,개인사업자,32708000,직접,0,농업협동조합,KR9
2018-12-31,072205914,"(주)수퍼에이전시(Super Agency Co.,Ltd)",QAC201401008,법인사업자,107100000,직접,19,중소기업은행,KR7
2018-12-31,074995264,이안TECH,TPO201700283,개인사업자,47500000,직접,0,신한은행,KR13
2018-12-31,070381694,(주)대동기업,TPP201800290,법인사업자,300000000,직접,80,기타,KR5
2018-12-31,045528149,현일케미칼,TIF201100112,개인사업자,150000000,직접,3,기타,KR10
2018-12-31,075284275,현영어패럴,JAC201700024,개인사업자,78302000,직접,0,우리은행,KR7
2018-12-31,074125982,(주)엘에스티테크,THA201801116,법인사업자,270000000,직접,11,국민은행,KR11
2018-12-31,076194898,한결에프앤디,TPF201800106,개인사업자,100000000,직접,0,농업협동조합,KR10
2018-12-31,066695187,N.T.S,TIE201700314,개인사업자,85000000,직접,5,국민은행,KR10
2018-12-31,029001598,경원콤프레샤(주),THG201800780,법인사업자,135000000,직접,6,우리은행,KR6
2018-12-31,046371049,(주)토탈에스이엠시스템,TAN201800520,법인사업자,180000000,직접,276,신한은행,KR4
2018-12-31,019381862,코아시스템,TPJ200202228,개인사업자,16000000,직접,2,농업협동조합,KR13
2018-12-31,046893776,미석,TNF201800268,개인사업자,137275000,직접,6,중소기업은행,KR6
2018-12-31,070958250,(주)솔루앤,THV201700586,법인사업자,300000000,직접,5,우리은행,KR7
2018-12-31,065336913,아코스종합특수강,TBG201800310,개인사업자,36000000,직접,0,중소기업은행,KR9
2018-12-31,068474571,아이브텍스타일(I`VE TEXTILE),TAH201500369,개인사업자,144000000,직접,6,중소기업은행,KR7
2018-12-31,005372238,(주)암미,TAH201500204,법인사업자,324000000,직접,46,중소기업은행,KR8
2018-12-31,044599768,다산전력기술(주),TLA201600124,법인사업자,112000000,직접,4,신한은행,KR8
2018-12-31,069036594,"(주)씨씨엘인터내셔날(CCL international.CO.,LTD)",QAC201701292,법인사업자,200000000,직접,12,기타,KR7
2018-12-31,075256724,더더블유(THE W),THZ201700644,개인사업자,540000000,직접,0,우리은행,KR12
2018-12-31,038844089,흥진상사(중매인103호),TOD201700365,개인사업자,144000000,직접,2,신한은행,KR7
2018-12-31,074064344,(주)리울,QAC201601496,법인사업자,270000000,직접,3,신한은행,KR9
2018-12-31,059794011,유씨디코리아,TQI201800054,개인사업자,60000000,직접,1,기타,KR10
2018-12-31,006991715,(유한)성서원,TAD201300681,법인사업자,480000000,직접,31,우리은행,KR13
2018-12-31,066458065,(기타)농업회사법인주식회사서동물산,TNF201200138,법인사업자,127500000,직접,9,우리은행,KR8
2018-12-31,063561379,(주)광일테크,TMF201400409,법인사업자,153000000,직접,22,신한은행,KR4
2018-12-31,062422147,극동주유소,TRA201200765,개인사업자,76500000,직접,4,중소기업은행,KR9
2018-12-31,071931836,(주)휴비즈,TPH201600285,법인사업자,477000000,직접,280,신한은행,KR8
2018-12-31,067020065,대림산업,RPJ201000563,개인사업자,53600000,직접,0,신한은행,KR7
2018-12-31,005237564,두리엔지니어링,THZ201500042,개인사업자,102000000,직접,12,국민은행,KR7
2018-12-31,046564131,(주)석진,TQL201700655,법인사업자,360000000,직접,11,중소기업은행,KR10
2018-12-31,072047800,대경고속관광(주),TBD201500583,법인사업자,41150200,직접,28,경남은행,KR9
2018-12-31,067032163,(주)서원기업,TLA201800755,법인사업자,38250000,직접,4,중소기업은행,KR8
2018-12-31,067091573,에이원우드(A-one wood),TAQ201500574,개인사업자,14586000,직접,4,신한은행,KR8
2018-12-31,061225976,카본텍(주),TOJ201700711,법인사업자,290000000,직접,8,중소기업진흥공단,KR5
2018-12-31,065136265,충북포리백(동업),TLE201400192,개인사업자,13175000,직접,0,신한은행,KR9
2018-12-31,075627560,텍스팩토리(동업),THS201800082,개인사업자,180000000,직접,0,중소기업은행,KR8
2018-12-31,068263148,일토문화공간,THI201100729,개인사업자,48800000,직접,12,국민은행,KR7
2018-12-31,069308329,농업회사법인다경플러스(주),TAP201601110,법인사업자,114400000,직접,2,중소기업은행,KR7
2018-12-31,064572859,대원플랜트,TPI201700286,개인사업자,20655000,직접,0,중소기업은행,KR12
2018-12-31,066530077,호반마트복권방,TNC201600439,개인사업자,12580000,직접,0,전북은행,KR13
2018-12-31,037372112,(주)익진건설,TLA201800185,법인사업자,850000000,직접,15,우리은행,KR9
2018-12-31,040527789,(주)천영,TJC201800157,법인사업자,41600000,직접,12,중소기업은행,KR10
2018-12-31,069575013,카프렌즈,THY201300386,개인사업자,85500000,직접,2,국민은행,KR8
2018-12-31,072118739,"(주)씨앤미(C&MeCo.,Ltd)",TIH201400270,법인사업자,147258000,직접,0,중소기업은행,KR8
2018-12-31,076063178,대동주유소,TQK201800204,개인사업자,45000000,직접,2,중소기업은행,KR10
2018-12-31,043195817,백송산업(주),TBG201101539,법인사업자,52800000,직접,9,중소기업은행,KR9
2018-12-31,060430678,(주)현글라스,TIG201800601,법인사업자,380000000,직접,39,한국산업은행,KR10
2018-12-31,075446628,(주)노즈워크,TMH201800107,법인사업자,150000000,직접,4,KEB하나은행,KR9
2018-12-31,067198214,GM당진부품센터,TML201700230,개인사업자,126000000,직접,0,기타,KR7
2018-12-31,044924524,개인택시(87),TAU200901758,개인사업자,11200000,직접,0,KEB하나은행,KR5
2018-12-31,045141335,현대상사,TIC201200296,개인사업자,82000000,직접,2,우리은행,KR9
2018-12-31,072062115,(주)메두사,THD201400517,법인사업자,100000000,직접,3,중소기업은행,KR13
2018-12-31,046240332,(주)시스타,TIC201600016,법인사업자,425000000,직접,14,신한은행,KR10
2018-12-31,070257498,(주)에스엠하이텍,TQA201701093,법인사업자,119000000,직접,5,중소기업은행,KR7
2018-12-31,074367339,(주)로제타,TAQ201700813,법인사업자,70000000,직접,2,KEB하나은행,KR10
2018-12-31,068898788,세븐일레븐성북성신점,TAU201200685,개인사업자,25650000,직접,0,국민은행,KR10
2018-12-31,017429234,해강테크,TQB201600118,개인사업자,169200000,직접,3,KEB하나은행,KR10
2018-12-31,073313025,파워트닉스(주),THK201500516,법인사업자,43056000,직접,5,중소기업은행,KR8
2018-12-31,075802657,한국종합산업,TND201800098,개인사업자,99000000,직접,2,전북은행,KR4
2018-12-31,005197248,(주)삼주이엔씨,THO201601698,법인사업자,315000000,직접,9,중소기업은행,KR5
2018-12-31,045909425,귀뚜라미보일러증평괴산점,TLC201800231,개인사업자,50000000,직접,1,기타,KR7
2018-12-31,070141562,동해현진관광호텔(주),TJB201500204,법인사업자,190000000,직접,31,국민은행,KR8
2018-12-31,018553170,(주)푸른환경코리아,TSA201200337,법인사업자,80000000,직접,441,국민은행,KR6
2018-12-31,072557853,이레산업,TPL201401076,개인사업자,81000000,직접,1,국민은행,KR6
2018-12-31,037797124,(주)디엠상사,THA201600863,법인사업자,96000000,직접,11,우리은행,KR15
2018-12-31,017983592,(주)단일산업,TLB201600666,법인사업자,170000000,직접,16,국민은행,KR7
2018-12-31,072418235,효성스톤,TNF201400568,개인사업자,68000000,직접,3,중소기업은행,KR6
2018-12-31,067583272,경민전자(동업),TIB201500570,개인사업자,85000000,직접,4,국민은행,KR12
2018-12-31,060491248,(주)하나전력,TOF201400392,법인사업자,107100000,직접,9,중소기업은행,KR6
2018-12-31,038858392,(주)유진솔루션,TAM201701059,법인사업자,315000000,직접,25,신한은행,KR10
2018-12-31,046691826,참빛주유소(동업),TNF201600094,개인사업자,32000000,직접,1,KEB하나은행,KR12
2018-12-31,046834926,(주)엠앤디,TPD201500332,법인사업자,229500000,직접,98,중소기업은행,KR10
2018-12-31,061851586,(주)후앤파트너스,TJD201700411,법인사업자,297000000,직접,30,중소기업은행,KR10
2018-12-31,072871843,여수한국병원(동업),TOD201800112,개인사업자,476000000,직접,141,농업협동조합,KR10
2018-12-31,074250860,지앤에스아이티,TSA201600969,개인사업자,81000000,직접,2,국민은행,KR10
2018-12-31,060075130,(주)대정인텍,TPD201000917,법인사업자,65025000,직접,15,대구은행,KR9
2018-12-31,073256726,(주)광명디자인건축,TME201501067,법인사업자,81000000,직접,2,중소기업은행,KR9
2018-12-31,068653813,동광정밀,TIA201101151,개인사업자,61200000,직접,0,국민은행,KR9
2018-12-31,072155721,농업회사법인포에버(주),TMJ201800292,법인사업자,630000000,직접,35,우리은행,KR11
2018-12-31,074261671,신진에스엠김포대리점(동업),THT201600950,개인사업자,90000000,직접,4,국민은행,KR8
2018-12-31,067452594,팜앤푸드농업회사법인(주),TPI201600773,법인사업자,206550000,직접,5,농업협동조합,KR9
2018-12-31,035214418,(주)거산종합건설,TJA201600619,법인사업자,93500000,직접,17,농업협동조합,KR5
2018-12-31,067346969,재세부직포산업,TPL201100052,개인사업자,40800000,직접,0,신한은행,KR10
2018-12-31,075720108,썬엔문(주),TIF201800108,법인사업자,180000000,직접,0,신한은행,KR7
2018-12-31,005884124,(주)동원,TNF201700510,법인사업자,50000000,직접,86,기타,KR7
2018-12-31,064721545,디알,TAP200901636,개인사업자,22560000,직접,2,KEB하나은행,KR11
2018-12-31,074741094,(주)리콘하이테크,TIR201700086,법인사업자,297500000,직접,14,신한은행,KR10
2018-12-31,074362978,(주)정대,TNB201600380,법인사업자,68000000,직접,5,전북은행,KR10
2018-12-31,076005259,(주)지디테크놀러지,TLE201800167,법인사업자,300000000,직접,12,신한은행,KR11
2018-12-31,074386899,(주)수호정밀,TIE201601191,법인사업자,139500000,직접,10,중소기업은행,KR8
2018-12-31,061023521,(주)웅진팜,THL201700255,법인사업자,170000000,직접,23,중소기업은행,KR9
2018-12-31,068617189,장호물류,TPO201700384,개인사업자,13770000,직접,0,농업협동조합,KR13
2018-12-31,074287480,(주)브랜드퓨처,TAN201601293,법인사업자,10000000,직접,3,KEB하나은행,KR12
2018-12-31,046514518,(주)대건부품,TMH201600640,법인사업자,70000000,직접,4,기타,KR7
2018-12-31,065305753,HANBIGE TRADING(동업),TQJ201800477,개인사업자,63900000,직접,2,중소기업은행,KR10
2018-12-31,074756128,더블유테크,TPL201700430,개인사업자,45000000,직접,1,대구은행,KR13
2018-12-31,072857618,농업회사법인(주)라임플라워(기타),JOA201500023,법인사업자,90000000,직접,5,신한은행,KR12
2018-12-31,075664578,부영케이블(주),TAI201800550,법인사업자,100000000,직접,0,기타,KR7
2018-12-31,074496242,(주)미소텍,TIZ201800184,법인사업자,540000000,직접,5,국민은행,KR5
2018-12-31,036182947,(주)청산철강,TPQ201700346,법인사업자,192000000,직접,3,중소기업은행,KR10
2018-12-31,069007390,대흥기업,THW201500484,개인사업자,102857166,직접,3,국민은행,KR6
2018-12-31,071095015,동서유통,TPF201301223,개인사업자,155200000,직접,0,중소기업은행,KR10
2018-12-31,075962296,(주)모하,TAQ201800725,법인사업자,108000000,직접,1,KEB하나은행,KR11
2018-12-31,074932007,성우기초(주),TBH201700482,법인사업자,229500000,직접,15,국민은행,KR8
2018-12-31,040055756,덕수산업(주),TPO201700149,법인사업자,160000000,직접,11,중소기업은행,KR9
2018-12-31,076496868,르하임스터디카페수성구청점,TPA201801511,개인사업자,90000000,직접,0,우리은행,KR10
2018-12-31,075869399,대륜특수강(주),THZ201800531,법인사업자,180000000,직접,6,중소기업은행,KR8
2018-12-31,064527477,이레상사,IHD200900191,개인사업자,45000000,직접,0,우리은행,KR10
2018-12-31,021750863,옥저산업,TPI200900078,개인사업자,12800000,직접,1,대구은행,KR7
2018-12-31,069576850,엘케이시스템,TPL201300478,개인사업자,72000000,직접,7,중소기업은행,KR9
2018-12-31,068784850,우암한의원,TAV201101610,개인사업자,25500000,직접,2,신한은행,KR8
2018-12-31,073586056,신흥재단,TBF201600198,개인사업자,97200000,직접,1,부산은행,KR9
2018-12-31,072943412,(주)엠케이비철,TIK201500296,법인사업자,80750000,직접,0,신한은행,KR7
2018-12-31,070128365,(유한)제이디씨한주(JDC),TNA201600624,법인사업자,59500000,직접,2,국민은행,KR7
2018-12-31,035807786,(합자)창우,TLA201500762,법인사업자,36000000,직접,12,중소기업은행,KR8
2018-12-31,070203992,세븐텍스,TAN201300087,개인사업자,90250000,직접,3,KEB하나은행,KR9
2018-12-31,072681004,(주)이룸앤디,TAD201800197,법인사업자,285000000,직접,19,중소기업은행,KR7
2018-12-31,046774439,은성기업(주),TOD201600466,법인사업자,98560000,직접,34,중소기업은행,KR12
2018-12-31,065162954,신아다이아몬드,TIB200901009,개인사업자,14450000,직접,1,국민은행,KR11
2018-12-31,060106847,경인엔지니어링(주),TAQ201700593,법인사업자,96616672,직접,2,국민은행,KR7
2018-12-31,063565304,(주)럭키비즈,TLA201800321,법인사업자,88000000,직접,3,중소기업은행,KR8
2018-12-31,076066269,(주)베스트커플러,TQJ201800667,법인사업자,90000000,직접,8,중소기업은행,KR9
2018-12-31,059490292,(주)하늘사랑,THO200600591,법인사업자,80000000,직접,5,우리은행,KR13
2018-12-31,073822273,(주)인스케어코어,TAB201800021,법인사업자,57000000,직접,17,중소기업은행,KR14
2018-12-31,013544825,동남피팅,TBG201800066,개인사업자,90000000,직접,4,농업협동조합,KR7
2018-12-31,076420520,웅찬상사,TQA201800890,개인사업자,85000000,직접,2,국민은행,KR8
2018-12-31,063285040,(주)케이아이티코리아,TPJ201600997,법인사업자,30400000,직접,14,중소기업은행,KR13
2018-12-31,046216764,지알로지스틱(주),TBK201800456,법인사업자,493000000,직접,6,중소기업은행,KR7
2018-12-31,066095392,(주)강변에너지,THU201600893,법인사업자,173280000,직접,0,한국씨티은행,KR11
2018-12-31,004381864,대림석유(주),TNC201600329,법인사업자,2320000000,직접,24,국민은행,KR4
2018-12-31,067891029,삼천종합물류산청지점,TBA201100611,개인사업자,21250000,직접,0,부산은행,KR13
2018-12-31,071482013,거성환경자원,TMF201300709,개인사업자,26808268,직접,1,KEB하나은행,KR11
2018-12-31,067373275,친구유통,RPN201100439,개인사업자,36900000,직접,0,신한은행,KR10
2018-12-31,074811872,(주)에스엔비,TQK201800117,법인사업자,270000000,직접,23,대구은행,KR8
2018-12-31,026984139,(주)유티아이테크,TIE201500392,법인사업자,72000000,직접,35,중소기업은행,KR12
2018-12-31,073839952,에스알한의원,TAN201600563,개인사업자,100000000,직접,0,신한은행,KR9
2018-12-31,075490409,(주)라인브릿지,TBF201701371,법인사업자,150000000,직접,8,부산은행,KR9
2018-12-31,072498116,(주)나진스포츠,TAQ201600271,법인사업자,99450000,직접,11,KEB하나은행,KR7
2018-12-31,072768435,에스지유코리아(주),THY201500248,법인사업자,90000000,직접,17,KEB하나은행,KR3
2018-12-31,062041861,(주)티앤아이,THI201700752,법인사업자,705600000,직접,56,중소기업은행,KR10
2018-12-31,035345688,대호프라스틱,THI201800194,개인사업자,7200000,직접,2,중소기업은행,KR7
2018-12-31,075247937,위믹스,TAP201701194,개인사업자,90000000,직접,7,국민은행,KR9
2018-12-31,065032181,(유한)세아자원,TNF201700158,법인사업자,280000000,직접,5,우리은행,KR4
2018-12-31,067928316,(주)신신레져,TQH201800216,법인사업자,414800000,직접,16,경남은행,KR14
2018-12-31,065581852,(주)노벨리스인터네셔날네트웍스,TAD201600854,법인사업자,56000000,직접,1,KEB하나은행,KR11
2018-12-31,071324524,세무사 공진영 사무소,TAN201301009,개인사업자,38000000,직접,0,KEB하나은행,KR12
2018-12-31,019139823,북진주대리점,TQD201800086,개인사업자,25000000,직접,1,기타,KR11
2018-12-31,073522463,(주)부광상사,TQH201800247,법인사업자,255000000,직접,5,경남은행,KR6
2018-12-31,068702010,이건비앤코(주),TIB201500146,법인사업자,170000000,직접,0,국민은행,KR8
2018-12-31,070228809,행복유통,TOG201200849,개인사업자,27000000,직접,0,KEB하나은행,KR14
2018-12-31,040724087,미주공업사,TPA201700624,개인사업자,212500000,직접,4,우리은행,KR7
2018-12-31,070298965,남원방역&종합환경,TJE201201012,개인사업자,28500000,직접,1,신한은행,KR15
2018-12-31,073997755,(주)코윈에프에이,THT201600614,법인사업자,85000000,직접,6,중소기업은행,KR10
2018-12-31,062381000,(주)한백전설,TPA201801314,법인사업자,68000000,직접,4,대구은행,KR8
2018-12-31,073531836,대양이앤이(주),TQH201600078,법인사업자,495000000,직접,7,한국산업은행,KR9
2018-12-31,068756846,(주)에스에스스포츠,THE201800012,법인사업자,100000000,직접,12,농업협동조합,KR11
2018-12-31,066884341,성도종합중기,TPH201500540,개인사업자,17850000,직접,0,신한은행,KR10
2018-12-31,074231449,자연휴한의원,TAH201601365,개인사업자,90000000,직접,1,중소기업은행,KR14
2018-12-31,072928796,(주)대윤스틸,TAZ201600475,법인사업자,70000000,직접,3,기타,KR9
2018-12-31,075742241,오아시스치과의원,TQB201800054,개인사업자,50000000,직접,5,중소기업은행,KR10
2018-12-31,075421627,디에이치플렉스(DH FLEX),THQ201700784,개인사업자,100000000,직접,17,신한은행,KR10
2018-12-31,066385905,단양종합자원,TLD201500171,개인사업자,59500000,직접,0,신한은행,KR7
2018-12-31,066472038,제이엠오일랜드제1주유소,TPP201300365,개인사업자,195075000,직접,6,대구은행,KR7
2018-12-31,074038558,(주)컬쳐플래닛,TOF201700221,법인사업자,90000000,직접,5,우리은행,KR13
2018-12-31,072039106,목포우리병원,TOG201700529,개인사업자,365000000,직접,45,신한은행,KR9
2018-12-31,070753293,지에스25양덕타운점,TPH201300286,개인사업자,27000000,직접,0,KEB하나은행,KR13
2018-12-31,025188703,에프엘뱅크(동업),TPP201400006,개인사업자,127500000,직접,8,국민은행,KR5
2018-12-31,061591192,현대해양레져(주),THD201500759,법인사업자,1785000000,직접,18,중소기업은행,KR11
2018-12-31,068066471,주성카본,THN201100430,개인사업자,38250000,직접,0,신한은행,KR7
2018-12-31,076035766,(주)청정에너텍,THG201800670,법인사업자,180000000,직접,4,우리은행,KR7
2018-12-31,067710692,(주)삼지,TQJ201400344,법인사업자,14166696,직접,10,국민은행,KR9
2018-12-31,068792525,전주스토리,TNA201101660,개인사업자,15300000,직접,0,우리은행,KR12
2018-12-31,069067479,희현건축사사무소,TCD201200035,개인사업자,53550000,직접,9,KEB하나은행,KR9
2018-12-31,066268501,현대식품,TAQ201000419,개인사업자,5100000,직접,0,우리은행,KR13
2018-12-31,021192984,성수산업(동업),TAI201800609,개인사업자,59500000,직접,6,KEB하나은행,KR12
2018-12-31,067699632,자이서울M치과,TAI201400170,개인사업자,96050000,직접,8,KEB하나은행,KR7
2018-12-31,030096291,(주)삼주금속,TBK201800407,법인사업자,900000000,직접,7,중소기업은행,KR6
2018-12-31,066092625,(유한)유신상사,TNF201800147,법인사업자,168000000,직접,9,국민은행,KR7
2018-12-31,074044759,에스디인터내셔널,THA201601140,개인사업자,40500000,직접,0,중소기업은행,KR9
2018-12-31,071873091,(주)등대로지스틱,THI201800200,법인사업자,197100000,직접,1,우리은행,KR8
2018-12-31,046494913,다안종합건설(주),TCD201600499,법인사업자,43605000,직접,6,국민은행,KR7
2018-12-31,059640288,일송특수(주),TPH201100354,법인사업자,187000000,직접,2,KEB하나은행,KR10
2018-12-31,067353758,신아김(SHINA KIM),TAO201100048,개인사업자,19000000,직접,0,국민은행,KR12
2018-12-31,068266679,매일우유대곡대리점,TPL201800531,개인사업자,30000000,직접,0,기타,KR9
2018-12-31,062494418,(주)도전과이룸여행사,THI201500601,법인사업자,26640000,직접,2,우리은행,KR9
2018-12-31,071430984,효산인더스트리,TOI201300839,개인사업자,28050000,직접,0,중소기업은행,KR10
2018-12-31,004886990,해태음료속초대리점,TJC201200227,개인사업자,28800000,직접,3,국민은행,KR7
2018-12-31,070285059,(주)코리아콘솔브,TOD201300531,법인사업자,103275000,직접,0,중소기업은행,KR10
2018-12-31,059524469,성진산업사,TBK201800532,개인사업자,630000000,직접,53,부산은행,KR7
2018-12-31,068803922,대한철물설비,RJE201100463,개인사업자,17000000,직접,0,국민은행,KR10
2018-12-31,066458599,비케이(BK)푸드천안점,TMJ201700059,개인사업자,14400000,직접,2,기타,KR10
2018-12-31,061902118,게스,TPO201600355,개인사업자,72250000,직접,2,우리은행,KR9
2018-12-31,066109767,(주)진성폴리머,TIG201800280,법인사업자,400000000,직접,3,기타,KR5
2018-12-31,065813481,보가정밀금속,TBI201000165,개인사업자,40500000,직접,0,중소기업은행,KR10
2018-12-31,046337038,SUBYWORLD(수비월드),TAP201601169,개인사업자,36800000,직접,4,KEB하나은행,KR7
2018-12-31,074615447,(주)오투켐,TAL201700306,법인사업자,300000000,직접,2,농업협동조합,KR8
2018-12-31,046997122,관악상사,THG201301309,개인사업자,8000000,직접,3,신한은행,KR14
2018-12-31,067456752,(주)소사뜰미곡처리장,TIB201500090,법인사업자,39950000,직접,2,중소기업은행,KR12
2018-12-31,071921862,대진농산영농조합법인(기타),TPJ201400314,법인사업자,170000000,직접,3,농업협동조합,KR12
2018-12-31,068909651,(유한)그린테크빌,TNA201600026,법인사업자,90000000,직접,0,국민은행,KR10
2018-12-31,026836821,알파문구선정(주),TAL200902263,법인사업자,44000000,직접,16,KEB하나은행,KR11
2018-12-31,072922132,(주)대흥,TIG201800341,법인사업자,720000000,직접,40,중소기업은행,KR4
2018-12-31,031933654,대림도량형계기,THU201500435,개인사업자,16000000,직접,3,중소기업은행,KR6
2018-12-31,045555235,(주)영동철강,TIK201600176,법인사업자,800000000,직접,6,우리은행,KR7
2018-12-31,076454619,(주)김천할인마트,TPJ201800636,법인사업자,270000000,직접,16,대구은행,KR7
2018-12-31,073786584,(주)새평화상사,TPO201700058,법인사업자,270000000,직접,11,우리은행,KR5
2018-12-31,073882763,(주)다와,TAL201600916,법인사업자,24300000,직접,1,신한은행,KR12
2018-12-31,033125101,(주)이십일세기에너지,TQJ201800291,법인사업자,459000000,직접,9,신한은행,KR9
2018-12-31,075605472,로뎀요양병원,THO201800187,개인사업자,630000000,직접,51,중소기업은행,KR8
2018-12-31,075991733,베스트미소치과의원,TLE201800141,개인사업자,100000000,직접,0,중소기업은행,KR11
2018-12-31,039150675,(주)제일아쿠아,TAH201501152,법인사업자,867510000,직접,41,KEB하나은행,KR5
2018-12-31,068106205,반도산기,TBK201700015,개인사업자,85000000,직접,0,중소기업은행,KR9
2018-12-31,075812692,비에이치웨이(주),JAN201800017,법인사업자,7500000,직접,0,중소기업진흥공단,KR10
2018-12-31,065121830,(주)영산에프앤지,TOJ201200559,법인사업자,493000000,직접,13,중소기업은행,KR12
2018-12-31,074480986,(주)진퍼니처,THV201700058,법인사업자,200000000,직접,3,농업협동조합,KR8
2018-12-31,007936339,토성중기,TOD201300112,개인사업자,11656000,직접,0,국민은행,
2018-12-31,021398898,백산정보통신,TOA201101054,개인사업자,51000000,직접,1,국민은행,KR7
2018-12-31,075214478,올리브한의원,TAT201700257,개인사업자,90000000,직접,1,신한은행,KR12
2018-12-31,070864409,(주)드림건설산업,TIB201400188,법인사업자,136000000,직접,5,신한은행,KR12
2018-12-31,064276621,반석콘트롤,THK201200480,개인사업자,12495000,직접,2,중소기업은행,KR7
2018-12-31,042828538,엠아이테크,TBG201301006,개인사업자,112000000,직접,3,KEB하나은행,KR9
2018-12-31,073719166,(주)뉴본스킨(NEWBORN SKIN),KHE201600040,법인사업자,100000000,직접,4,신한은행,KR7
2018-12-31,075467652,제일건축기와지붕공사,TPN201700430,개인사업자,43200000,직접,0,대구은행,KR13
2018-12-31,000574361,(주)효성디앤피,THO201701067,법인사업자,119719500,직접,206,중소기업은행,KR11
2018-12-31,071224116,(주)애니우드,TJE201600139,법인사업자,90000000,직접,15,농업협동조합,KR8
2018-12-31,046486303,(주)엔바이오니아,TLD201200091,법인사업자,425000000,직접,33,중소기업진흥공단,KR10
2018-12-31,068971508,(주)서일,TIF201800332,법인사업자,105300000,직접,11,중소기업은행,KR11
2018-12-31,065424168,(주)원일포스,THI201700855,법인사업자,19550000,직접,1,농업협동조합,KR10
2018-12-31,075730240,라이트브라더스(주),TAT201800143,법인사업자,400000000,직접,4,국민은행,KR6
2018-12-31,073252733,(주)서우정보기술,TIR201700275,법인사업자,450000000,직접,4,신한은행,KR10
2018-12-31,007514104,(주)탄탄글로벌,TAT201600762,법인사업자,252800000,직접,12,중소기업은행,KR10
2018-12-31,061633995,(주)성우테크,TBI201500400,법인사업자,198000000,직접,8,신한은행,KR8
2018-12-31,072350526,(주)에스엠우리상사,THO201801028,법인사업자,50000000,직접,0,기타,KR7
2018-12-31,062122489,해동목재,TPP201500281,개인사업자,3383000,직접,0,농업협동조합,KR9
2018-12-31,035686127,엠라인(주),TAI201600073,법인사업자,176000000,직접,7,국민은행,KR7
2018-12-31,046311782,(주)투마씨앤디,THI201500429,법인사업자,133840000,직접,5,중소기업은행,KR7
2018-12-31,073476454,(주)신성에이치씨,TQA201600101,법인사업자,255000000,직접,2,KEB하나은행,KR9
2018-12-31,023405378,(주)흥성열기,TAW201800092,법인사업자,176000000,직접,11,중소기업은행,KR11
2018-12-31,070318269,에스제이코퍼레이션(주),THY201600704,법인사업자,162000000,직접,10,우리은행,KR7
2018-12-31,069104646,해윤종합중기,TPI201700073,개인사업자,8160000,직접,1,국민은행,KR10
2018-12-31,004684406,(주)무한기업,TIF201400913,법인사업자,144000000,직접,30,중소기업은행,KR12
2018-12-31,063785906,JUN CCTV,THV201500140,개인사업자,24400000,직접,1,우리은행,KR13
2018-12-31,075133669,(주)아이세상,TIH201800035,법인사업자,153000000,직접,16,중소기업은행,KR4
