연도,고객번호,기업체명,원장번호,개인법인사업자구분명,보증잔액,직위재구분
2018-12-31,051235352,(주)성안,CYD202232902,법인사업자,36000000,직접
2018-12-31,033854034,유앤,CPO201534304,개인사업자,116000000,직접
2018-12-31,066285433,아이,VJC201159945,법인사업자,500000000,직접
2018-12-31,070512697,행운,ZTR201982684,개인사업자,19800000,직접
2018-12-31,042486499,(주)코엘,HWZ201009711,법인사업자,8000000,직접
2018-12-31,053507702,빙그,UPK200010205,개인사업자,20000000,직접
2018-12-31,049585005,GN,DME202086458,개인사업자,89600000,직접
2018-12-31,054704804,마산,CBS201650705,개인사업자,40000000,직접
2018-12-31,087914903,(주)에스,XHJ200696359,법인사업자,90000000,직접
2018-12-31,061254663,동남,OVX201840994,개인사업자,440000000,직접
2018-12-31,061887985,(주)삼성,XBK202269667,법인사업자,204867000,직접
2018-12-31,076630868,한광,ZXY200669889,개인사업자,240000000,직접
2018-12-31,043086470,대준,DEJ201996443,개인사업자,450000000,직접
2018-12-31,056179127,(주)광동,SWT200620747,법인사업자,170000000,직접
2018-12-31,076043029,(주)깔끄,BTR200465447,법인사업자,20000000,직접
2018-12-31,083959702,(주)경일,UTY200382375,법인사업자,138600000,직접
2018-12-31,030130549,헬트,JRI201823231,개인사업자,100000000,직접
2018-12-31,075095355,엘림,NCR201628932,개인사업자,81073800,직접
2018-12-31,076691267,(주)이노,DCS200890084,법인사업자,90000000,직접
2018-12-31,014696042,(주)완수,OPJ200543871,법인사업자,62400000,직접
2018-12-31,083546269,씨엠,ZBK201385909,법인사업자,180000000,직접
2018-12-31,048897636,위즈,KUT201668993,개인사업자,27200000,직접
2018-12-31,065309410,(유한)예향,DTX200195610,법인사업자,68000000,직접
2018-12-31,041234443,익스,PYM201081588,법인사업자,288000000,직접
2018-12-31,015986936,(유한)아오,POQ202297629,법인사업자,1125000000,직접
2018-12-31,074613882,진우,GWD200307537,개인사업자,79050000,직접
2018-12-31,045402921,(주)북부,LML202056122,법인사업자,212000000,직접
2018-12-31,046276112,워크,PEG202297433,법인사업자,400000000,직접
2018-12-31,019227225,나오,LBW201959151,법인사업자,123250000,직접
2018-12-31,063428458,은파,GWU200914369,법인사업자,48000000,직접
2018-12-31,074320617,신지,TLO201525796,개인사업자,34000000,직접
2018-12-31,073980370,서안,CQS200182227,개인사업자,16000000,직접
2018-12-31,061537001,이에,USH202279590,법인사업자,28560000,직접
2018-12-31,026639983,(주)사운,BHY200438608,법인사업자,45000000,직접
2018-12-31,055370112,임해,FEB202058585,개인사업자,30000000,직접
2018-12-31,013343193,상쾌,WNJ200602357,개인사업자,100000000,직접
2018-12-31,026752657,(유한)에이,GLN202208586,법인사업자,190000000,직접
2018-12-31,067133712,우리,DEI201323174,개인사업자,38250000,직접
2018-12-31,045327492,(주)신복,FFL201780256,법인사업자,34425000,직접
2018-12-31,068227646,(주)처갓,JBN201066607,법인사업자,161500000,직접
2018-12-31,025835037,(주)윈테,MUZ200598716,법인사업자,540000000,직접
2018-12-31,058193614,호영,EDI201395226,개인사업자,6375000,직접
2018-12-31,086842614,메이,JKH201068256,개인사업자,100000000,직접
2018-12-31,087357348,상진,SEH201562098,개인사업자,40000000,직접
2018-12-31,022682152,(의료)행복,LMO200047907,법인사업자,221000000,직접
2018-12-31,011287432,(주)한강,WEY200215947,법인사업자,108000000,직접
2018-12-31,047434659,오산,UNB200337115,개인사업자,22950000,직접
2018-12-31,088613764,성돈,XID200308629,개인사업자,45000000,직접
2018-12-31,023056592,(주)고현,QQB200939390,법인사업자,194777500,직접
2018-12-31,077630205,(주)유비,TMV200531817,법인사업자,28050000,직접
2018-12-31,031387874,신영,DSH200092664,법인사업자,30000000,직접
2018-12-31,012358557,도진,YIH202288185,개인사업자,90000000,직접
2018-12-31,021926053,(주)구담,TTX200384849,법인사업자,25500000,직접
2018-12-31,078762515,(주)준일,WVG201709978,법인사업자,69700000,직접
2018-12-31,024352162,한국,RGR201991150,법인사업자,270000000,직접
2018-12-31,016842678,미가,NPG201792404,개인사업자,14400000,직접
2018-12-31,035548821,대경,JIY200762799,개인사업자,229500000,직접
2018-12-31,073854944,(주)모두,PPZ202133909,법인사업자,200000000,직접
2018-12-31,079222967,에이,GSW200845991,법인사업자,450000000,직접
2018-12-31,015663145,(주)서향,KOO201511428,법인사업자,90000000,직접
2018-12-31,011338109,(주)디에,PHO200995943,법인사업자,2500000000,직접
2018-12-31,078873167,우일,BJD200201330,개인사업자,68000000,직접
2018-12-31,013267743,(주)선일,KLE200582691,법인사업자,46750000,직접
2018-12-31,047225703,태원,HWM200174200,개인사업자,42500000,직접
2018-12-31,043002547,(주)거산,EIJ201175284,법인사업자,807500000,직접
2018-12-31,044017869,(주)미주,XJO201051901,법인사업자,170000000,직접
2018-12-31,086319947,태주,LYZ200885255,법인사업자,160000000,직접
2018-12-31,053180413,(주)신성,UGE202198696,법인사업자,700000000,직접
2018-12-31,069731264,(주)오토,YOZ200973415,법인사업자,190000000,직접
2018-12-31,040961081,(주)반도,VCH201873632,법인사업자,304000000,직접
2018-12-31,061977032,(주)유성,HJU201764445,법인사업자,63000000,직접
2018-12-31,025577084,신설,IWV201460467,개인사업자,64800000,직접
2018-12-31,055528675,대양,SSM200524231,개인사업자,180000000,직접
2018-12-31,062942554,굴수,YXT201197211,개인사업자,25500000,직접
2018-12-31,025895054,아미,GEO201404120,법인사업자,500000000,직접
2018-12-31,074275942,동해,ZYJ202002168,개인사업자,162000000,직접
2018-12-31,014905420,(주)에이,JNP202101476,법인사업자,20000000,직접
2018-12-31,076864013,(주)기원,YFW200168757,법인사업자,198000000,직접
2018-12-31,067022643,진성,QPJ201314501,개인사업자,90000000,직접
2018-12-31,044534433,(주)한영,SLX200816206,법인사업자,104000000,직접
2018-12-31,079066335,가이,TNQ201303868,개인사업자,30600000,직접
2018-12-31,080709540,(주)전엔,OIK200616313,법인사업자,306000000,직접
2018-12-31,033474512,비비,MLJ201588521,개인사업자,45000000,직접
2018-12-31,058955157,미래,JYT200152747,개인사업자,28900000,직접
2018-12-31,025422398,(주)에이,KVW200470995,법인사업자,68000000,직접
2018-12-31,056568231,(주)대경,DZO200969520,법인사업자,900000000,직접
2018-12-31,023169898,한성,UUN200872433,개인사업자,62050000,직접
2018-12-31,038318761,에스,DGM201354886,개인사업자,10000000,직접
2018-12-31,086794206,(주)다암,TEU202242129,법인사업자,110000000,직접
2018-12-31,016782091,피테,GCB201906285,개인사업자,62000000,직접
2018-12-31,060461459,태백,WQF200271843,개인사업자,47600000,직접
2018-12-31,025560749,미래,VKD201454884,법인사업자,112000000,직접
2018-12-31,079804923,카매,IRL200305122,개인사업자,119000000,직접
2018-12-31,040947261,해밀,OQY200510600,개인사업자,136000000,직접
2018-12-31,048091706,과학,CDW202137182,개인사업자,17640000,직접
2018-12-31,061341193,강릉,HQX201728949,개인사업자,297500000,직접
2018-12-31,069384142,마산,WVC200754836,개인사업자,264000000,직접
2018-12-31,081110947,(주)트라,IDB200083389,법인사업자,289000000,직접
2018-12-31,042621943,(주)양지,DNU200047372,법인사업자,85000000,직접
2018-12-31,052962391,(주)유성,SND200495625,법인사업자,50000000,직접
2018-12-31,089895688,마늘,VWE201118649,개인사업자,30600000,직접
2018-12-31,029714375,(주)임택,ZVD200757778,법인사업자,68000000,직접
2018-12-31,069297743,대한,BCN201324232,법인사업자,115200000,직접
2018-12-31,016728182,드림,LBL201797067,개인사업자,270000000,직접
2018-12-31,072100307,(주)대일,UBF201071182,법인사업자,300000000,직접
2018-12-31,039891285,다경,ZEU200808781,개인사업자,160000000,직접
2018-12-31,059154218,양지,VHE201563601,개인사업자,9000000,직접
2018-12-31,059883222,샤인,CXC200660492,개인사업자,235000000,직접
2018-12-31,084269064,현대,DUN200990632,법인사업자,45900000,직접
2018-12-31,050972473,(주)에코,HCJ201242206,법인사업자,425000000,직접
2018-12-31,061517540,엄마,QFL202139887,개인사업자,26400000,직접
2018-12-31,073568625,김광,RTU201681670,개인사업자,100000000,직접
2018-12-31,040131056,(주)정우,BNK200455137,법인사업자,315000000,직접
2018-12-31,051817254,(주)에이,WGP200121020,법인사업자,127500000,직접
2018-12-31,025781294,휠링,BZE200860474,법인사업자,120000000,직접
2018-12-31,019649483,(주)서진,KTB201872260,법인사업자,153000000,직접
2018-12-31,014292705,화성,QII202223782,개인사업자,80000000,직접
2018-12-31,014496138,대호,BOP201930046,개인사업자,140000000,직접
2018-12-31,029300005,상주,MWT200830361,개인사업자,12000000,직접
2018-12-31,034855590,(주)안전,YKD201256413,법인사업자,45900000,직접
2018-12-31,082891893,오케,YGT201973073,개인사업자,90000000,직접
2018-12-31,083261051,가온,TQH201107057,개인사업자,90000000,직접
2018-12-31,059194990,동경,VNU202136068,개인사업자,100000000,위탁
2018-12-31,024826828,(주)은광,ZFE201419590,법인사업자,49725000,직접
2018-12-31,048893046,(주)유푸,BPM201196680,법인사업자,76500000,직접
2018-12-31,044369991,경양,IPG201109173,법인사업자,95760000,직접
2018-12-31,026394940,에스,CVS201492819,법인사업자,144000000,직접
2018-12-31,073035611,(주)유명,EDR200372412,법인사업자,90000000,직접
2018-12-31,078018137,청명,LMQ201092697,개인사업자,286450000,직접
2018-12-31,080134236,유지,PBF200340387,개인사업자,108000000,직접
2018-12-31,076494669,째깍,LWL200736810,법인사업자,100000000,직접
2018-12-31,044755298,신안,UTU202152148,개인사업자,34000000,직접
2018-12-31,016736084,한국,KCE200327315,개인사업자,25500000,직접
2018-12-31,034003814,(주)현대,OBJ201161386,법인사업자,640000000,직접
2018-12-31,076257891,군산,TYW200183727,개인사업자,45900000,직접
2018-12-31,078515449,(주)스타,MUR200771681,법인사업자,93500000,직접
2018-12-31,083614267,(주)태화,NHW201699027,법인사업자,340200000,직접
2018-12-31,085027949,(주)진양,UQT200429379,법인사업자,486000000,직접
2018-12-31,061107012,(주)아레,KSI201955202,법인사업자,156400000,직접
2018-12-31,086217048,화성,ZWP200860028,개인사업자,15300000,직접
2018-12-31,031271108,(주)제이,XEU200424602,법인사업자,450000000,직접
2018-12-31,030445687,청산,DQX201934473,개인사업자,46750000,직접
2018-12-31,070831809,(주)가이,DUH201104898,법인사업자,84000000,직접
2018-12-31,044342014,(주)세명,JSC201334404,법인사업자,8640000,직접
2018-12-31,064054693,쌍용,HRQ200311332,개인사업자,90000000,직접
2018-12-31,056547696,일운,KOB201260947,개인사업자,35700000,직접
2018-12-31,029991618,유니,ZWB202081978,개인사업자,188100000,직접
2018-12-31,077815244,낙안,UWW200437562,개인사업자,141750000,직접
2018-12-31,056011093,태암,ZBL200391593,법인사업자,160000000,직접
2018-12-31,023127531,(주)동방,EDZ201304680,법인사업자,180000000,직접
2018-12-31,022534804,대청,RNO200974048,개인사업자,18400000,직접
2018-12-31,062562191,양지,FWO201063702,개인사업자,160000000,직접
2018-12-31,077745386,김영,HRM201171853,개인사업자,85000000,직접
2018-12-31,021392165,(주)일웅,DCC201674442,법인사업자,292000000,직접
2018-12-31,028138377,리우,WPT201653466,개인사업자,75000000,직접
2018-12-31,050254445,인세,FVZ201697900,법인사업자,450000000,직접
2018-12-31,042783117,젓갈,KXP201974218,개인사업자,81000000,직접
2018-12-31,034908597,(주)대진,RJW201121598,법인사업자,270000000,직접
2018-12-31,080346255,(주)씨티,NWC200420464,법인사업자,162350000,직접
2018-12-31,018366480,우신,KJB201231517,개인사업자,85000000,직접
2018-12-31,047991472,영림,BUR201093212,법인사업자,162000000,직접
2018-12-31,082132416,아주,PCD200573600,개인사업자,11900000,직접
2018-12-31,086391942,정현,MNT200602405,개인사업자,121500000,직접
2018-12-31,068234585,서울,BHS201379536,개인사업자,95000000,직접
2018-12-31,022412268,(주)엘엔,LHF201928860,법인사업자,255000000,직접
2018-12-31,077301758,남양,XNP200556927,개인사업자,25500000,직접
2018-12-31,027262456,이유,UWN201096267,개인사업자,180000000,직접
2018-12-31,062604858,중랑,SKS201822947,개인사업자,74700000,직접
2018-12-31,054970186,에코,UIZ201760614,개인사업자,64600000,직접
2018-12-31,031949844,두영,NXO201575545,개인사업자,32000000,직접
2018-12-31,060456036,대한,SBP200034990,개인사업자,25500000,직접
2018-12-31,055664615,뉴케,BYT201233465,개인사업자,50000000,직접
2018-12-31,045487608,(주)마임,CGL200590126,법인사업자,170000000,직접
2018-12-31,036469599,(주)비엔,BEK202001050,법인사업자,45000000,직접
2018-12-31,040937515,(유한)만덕,FHG202243203,법인사업자,12842450,직접
2018-12-31,070040508,형제,QUC202165404,개인사업자,65450000,직접
2018-12-31,064036313,한일,ZXX201837963,개인사업자,90000000,직접
2018-12-31,018493969,대진,PVH200236856,개인사업자,20000000,직접
2018-12-31,023430575,KE,RGM201854078,개인사업자,12500000,직접
2018-12-31,045591325,현E,TUU200976459,개인사업자,90000000,직접
2018-12-31,053698406,(주)청미,VIP200210763,법인사업자,300000000,직접
2018-12-31,051052075,(유한)영일,WOX201217800,법인사업자,34000000,직접
2018-12-31,010657013,(주)두메,YCN201671493,법인사업자,68400000,직접
2018-12-31,054172187,에스,BUH200550771,법인사업자,535500000,직접
2018-12-31,029681889,대성,TEI200637156,개인사업자,48000000,직접
2018-12-31,074598086,테크,OVY202247656,개인사업자,40500000,직접
2018-12-31,061001213,축산,DFD201145587,개인사업자,68000000,직접
2018-12-31,020038025,(주)태영,TQR200431134,법인사업자,297500000,직접
2018-12-31,057778782,(유한)수지,RHF202152703,법인사업자,34400000,직접
2018-12-31,046079689,플렉,UWI200513994,개인사업자,76500000,직접
2018-12-31,076192877,일대,MSU200791754,개인사업자,15840000,위탁
2018-12-31,059159675,삼보,BHJ200979231,개인사업자,110400000,직접
2018-12-31,030383981,(주)윌,ZSS200764463,법인사업자,195500000,직접
2018-12-31,014789099,(주)인터,IJR201646755,법인사업자,135000000,직접
2018-12-31,053995196,기린,UVK200422395,개인사업자,83725000,직접
2018-12-31,040604319,인애,GCK201795937,개인사업자,180000000,직접
2018-12-31,070758705,구로,ZRW201428944,개인사업자,200000000,직접
2018-12-31,041451706,비엔,QBZ200571521,개인사업자,63000000,직접
2018-12-31,087873661,(주)현대,YBW200157854,법인사업자,316000000,직접
2018-12-31,012299386,(주)극동,EFK201284770,법인사업자,216000000,직접
2018-12-31,085217295,유하,PUH201699132,개인사업자,59500000,직접
2018-12-31,049114028,핸드,CTI201086639,개인사업자,73950000,직접
2018-12-31,055071078,(조합)사회,UFI201200491,법인사업자,100000000,직접
2018-12-31,049079813,(주)알파,EZK200494989,법인사업자,8800000,직접
2018-12-31,060169784,(주)씨메,FFF200113745,법인사업자,387000000,직접
2018-12-31,026544873,(의료)혜원,QUC200206179,법인사업자,270000000,직접
2018-12-31,033371427,(주)바램,UCO200101336,법인사업자,260000000,직접
2018-12-31,025479046,타우,VNK201610830,개인사업자,17000000,직접
2018-12-31,076365380,대박,PTQ200420509,법인사업자,288000000,직접
2018-12-31,038946210,(주)태성,LEY201512348,법인사업자,17000000,직접
2018-12-31,085175395,일신,NMK202176240,법인사업자,458000000,직접
2018-12-31,030589643,(주)신성,DEY200233281,법인사업자,90000000,직접
2018-12-31,066096796,씨엠,TJU201993096,개인사업자,96000000,위탁
2018-12-31,032689098,그린,IBZ200300638,개인사업자,20000000,직접
2018-12-31,017285803,한중,THJ201345468,개인사업자,50000000,직접
2018-12-31,013306817,(주)윌,EVP200613566,법인사업자,76500000,직접
2018-12-31,033944326,(주)빌드,CPS201186399,법인사업자,153000000,직접
2018-12-31,043570719,모원,TKW200935972,법인사업자,22950000,직접
2018-12-31,085898995,글로,SWJ201442271,개인사업자,135000000,직접
2018-12-31,077603429,에스,LSL201385966,개인사업자,42500000,직접
2018-12-31,051752278,쉐어,VYW201753093,개인사업자,72675000,직접
2018-12-31,059058929,고려,FQK201763905,법인사업자,204000000,직접
2018-12-31,017259539,(주)범우,NGE201835853,법인사업자,38250000,직접
2018-12-31,074031219,(의료)한국,CWD202243711,법인사업자,665000000,직접
2018-12-31,034980394,재상,OFV202136450,법인사업자,180000000,직접
2018-12-31,080748420,유진,ETE201875508,개인사업자,191200000,직접
2018-12-31,069560517,주식,PLT200689011,법인사업자,80000000,위탁
2018-12-31,082112379,(주)스페,QHZ200659290,법인사업자,40500000,직접
2018-12-31,041690420,삼우,FYF201113144,법인사업자,58650000,직접
2018-12-31,081506432,금호,UZV200936250,개인사업자,27360000,직접
2018-12-31,012558424,다한,ZCG201065679,법인사업자,36125000,직접
2018-12-31,045134225,존스,XUV201564968,법인사업자,255000000,직접
2018-12-31,079088750,(주)영남,ZIB200359708,법인사업자,135000000,직접
2018-12-31,035902430,(주)장안,HLJ201194531,법인사업자,680000000,직접
2018-12-31,045426862,모모,IRP200467999,개인사업자,30600000,직접
2018-12-31,038955441,경동,JGB200448554,개인사업자,153000000,직접
2018-12-31,029979125,(주)디비,PQE200217227,법인사업자,200000000,직접
2018-12-31,023890492,퍼스,OUJ200675516,개인사업자,22800000,직접
2018-12-31,055375024,알엠,NVP201711127,법인사업자,27200000,직접
2018-12-31,053524992,(주)한국,LHC201406834,법인사업자,50000000,직접
2018-12-31,049047120,대동,VBH202225271,개인사업자,153000000,직접
2018-12-31,086620652,(주)노버,ZBZ201378789,법인사업자,117000000,직접
2018-12-31,017332045,성진,GUI200172401,개인사업자,5000000,직접
2018-12-31,080220221,(주)미디,PJS200297848,법인사업자,540000000,직접
2018-12-31,075108533,고도,ZZD201483642,개인사업자,90000000,직접
2018-12-31,073685895,(주)태진,GLH200550868,법인사업자,316625000,직접
2018-12-31,042842577,원탑,EMR200457880,개인사업자,270000000,직접
2018-12-31,068776874,삼우,XIE201844310,개인사업자,112400000,직접
2018-12-31,011948805,동원,VDQ200747606,개인사업자,88000000,직접
2018-12-31,071579760,화성,CQY200592045,법인사업자,296000000,직접
2018-12-31,014263302,(주)대호,UOH200492086,법인사업자,237600000,직접
2018-12-31,049228988,보령,MYY200206715,법인사업자,255000000,직접
2018-12-31,072998206,(주)선문,LPT200212282,법인사업자,162000000,직접
2018-12-31,050467771,백광,JNG200153905,법인사업자,630000000,직접
2018-12-31,079549806,세림,GDT200224488,법인사업자,216000000,직접
2018-12-31,025018881,LG,ZKN202170605,개인사업자,32000000,직접
2018-12-31,072445684,(의료)동제,RYV200905488,법인사업자,153000000,직접
2018-12-31,014973835,(주)에디,MTV200156995,법인사업자,144000000,직접
2018-12-31,081010843,헬로,XSO200312315,개인사업자,15300000,직접
2018-12-31,015080802,주양,IJQ200798713,개인사업자,25500000,직접
2018-12-31,026184760,참조,XJQ200690645,개인사업자,90000000,직접
2018-12-31,072066737,대한,XCB201755100,개인사업자,42500000,직접
2018-12-31,088733434,베스,FXM201452147,개인사업자,20000000,직접
2018-12-31,071951962,제일,IPD201750368,법인사업자,85000000,직접
2018-12-31,079313398,미성,IQF202178079,법인사업자,152000000,직접
2018-12-31,064783172,SH,HNC200812750,개인사업자,18900000,직접
2018-12-31,024628343,영남,UFC202214296,개인사업자,76000000,직접
2018-12-31,079457825,자이,WCP200116956,개인사업자,95000000,직접
2018-12-31,073751218,팰리,MDQ200603814,개인사업자,439000000,직접
2018-12-31,044493640,두드,UJV200868284,개인사업자,31500000,직접
2018-12-31,034506365,가야,BEM202235115,개인사업자,17100000,위탁
2018-12-31,055288138,새서,KRW200384994,법인사업자,45000000,직접
2018-12-31,037017944,유진,PUH201172070,개인사업자,15000000,직접
2018-12-31,069137331,(주)아이,OOX202058059,법인사업자,800000000,직접
2018-12-31,070835278,(주)동화,QRH200310149,법인사업자,90000000,직접
2018-12-31,020787781,(주)에스,VMJ201441230,법인사업자,297000000,직접
2018-12-31,084444369,유경,RNM202156641,개인사업자,74999944,직접
2018-12-31,020371236,(주)아이,FEV200579957,법인사업자,48960000,직접
2018-12-31,060388756,(주)독일,LWQ201646226,법인사업자,1190000000,직접
2018-12-31,025850474,제이,ETZ200116689,개인사업자,382500000,직접
2018-12-31,049362432,두원,XGQ200393284,법인사업자,646000000,직접
2018-12-31,036583688,한양,JIT200631539,개인사업자,162000000,직접
2018-12-31,063463924,(주)제드,IPL200634353,법인사업자,162000000,직접
2018-12-31,079896445,(주)초평,VHV200105635,법인사업자,59500000,직접
2018-12-31,060316603,경기,KNI200204325,개인사업자,136000000,직접
2018-12-31,059501881,(주)가람,KBZ200331288,법인사업자,57600000,직접
2018-12-31,029593089,정운,QBT201233304,개인사업자,13600000,직접
2018-12-31,087029593,신명,JJK201652988,개인사업자,7360000,직접
2018-12-31,057579193,미광,YYQ201886565,개인사업자,128000000,직접
2018-12-31,034261857,(주)성보,TII201591449,법인사업자,216000000,직접
2018-12-31,069821752,윈디,KRX201181602,개인사업자,26350000,직접
2018-12-31,071946649,(주)미래,HTE201225556,법인사업자,85050000,직접
2018-12-31,011706696,그린,BRI200031892,법인사업자,540000000,직접
2018-12-31,077298200,이런,CTT201894426,개인사업자,100000000,직접
2018-12-31,016341002,덕월,JDL200837494,개인사업자,31500000,직접
2018-12-31,061157193,두연,YHT201490202,개인사업자,42500000,직접
2018-12-31,035229691,두산,PSM200273594,개인사업자,25500000,직접
2018-12-31,053247908,(주)비앤,MSR200255808,법인사업자,44000000,직접
2018-12-31,089457273,(주)한국,MEC200828185,법인사업자,202500000,직접
2018-12-31,028236144,호남,FSL201930146,법인사업자,3300000000,직접
2018-12-31,053199049,리바,GRP200675215,개인사업자,13600000,직접
2018-12-31,026299166,일침,PSS202274529,개인사업자,42500000,직접
2018-12-31,085617854,알텍,CDG200068044,법인사업자,297500000,직접
2018-12-31,043229184,(주)민트,OXX201097480,법인사업자,200000000,직접
2018-12-31,032678721,(주)지앤,GCE200986353,법인사업자,80000000,직접
2018-12-31,073112647,(주)두일,BIZ202289242,법인사업자,212500000,직접
2018-12-31,060447729,(주)펄스,NXX201143511,법인사업자,190400000,직접
2018-12-31,065770640,아이,RON202006649,개인사업자,71961000,직접
2018-12-31,015492923,(주)청화,MMS200868603,법인사업자,162000000,직접
2018-12-31,061405980,(주)한결,VJZ200661114,법인사업자,99000000,직접
2018-12-31,079099759,(주)디엔,QCU201541226,법인사업자,38250000,직접
2018-12-31,083997216,베스,YRP200991646,법인사업자,45200000,직접
2018-12-31,029994896,우리,MQS202095730,개인사업자,90000000,직접
2018-12-31,044531851,(주)한주,BCD200523145,법인사업자,180000000,직접
2018-12-31,014443725,케이,LOD200668592,법인사업자,50000000,직접
2018-12-31,052144091,(주)비오,DSV201108281,법인사업자,19550000,직접
2018-12-31,024393380,(주)더올,HHM200858610,법인사업자,6800000,직접
2018-12-31,068830676,(주)뉴텍,ERP200145934,법인사업자,26145000,직접
2018-12-31,014483563,SJ,OYG202037776,개인사업자,54000000,직접
2018-12-31,021716091,대한,NBE200725741,개인사업자,17820000,직접
2018-12-31,075966751,(주)한별,GLL202083250,법인사업자,114000000,직접
2018-12-31,046233108,(주)원광,YME201912490,법인사업자,495000000,직접
2018-12-31,017295404,(주)에코,FCF202091167,법인사업자,162000000,직접
2018-12-31,089640063,FL,SKG200843823,개인사업자,25600000,직접
2018-12-31,044179633,페트,YKK200838605,개인사업자,65450000,직접
2018-12-31,049719243,(주)금동,MPN201335844,법인사업자,30000000,직접
2018-12-31,072168916,성산,RRZ202079668,법인사업자,21250000,직접
2018-12-31,066824969,신영,YWU201402393,법인사업자,816000000,직접
2018-12-31,024377793,일월,SQI201430168,개인사업자,27900000,직접
2018-12-31,062049562,새한,HJM200413696,법인사업자,180000000,직접
2018-12-31,062189351,(주)동서,CLC201307936,법인사업자,2000000000,직접
2018-12-31,032334179,(주)다산,CSG201754926,법인사업자,181800000,직접
2018-12-31,032258814,태신,WKB201512300,개인사업자,30600000,직접
2018-12-31,089128297,진성,SXJ200455209,법인사업자,29427000,직접
2018-12-31,046883193,(주)우리,HEU202280464,법인사업자,22800000,직접
2018-12-31,082553476,공일,UDF200373541,개인사업자,18000000,직접
2018-12-31,054228689,(주)모어,BZG200526445,법인사업자,172550000,직접
2018-12-31,060284401,연우,UUJ202057343,개인사업자,80000000,직접
2018-12-31,023431341,(주)경성,DGP202062935,법인사업자,119000000,직접
2018-12-31,059424603,엠앤,FWO200032948,개인사업자,113900000,직접
2018-12-31,074077016,21,GUL200170306,개인사업자,800000000,직접
2018-12-31,010691803,(주)모어,UGX202296080,법인사업자,93500000,직접
2018-12-31,082595972,진신,OLK200978378,개인사업자,24000000,직접
2018-12-31,035126028,아모,VKO200469713,개인사업자,7200000,위탁
2018-12-31,032281301,안산,ZBL200911047,개인사업자,500000000,직접
2018-12-31,043227626,임건,CLQ201456646,법인사업자,180000000,직접
2018-12-31,054369372,삼우,TVO201291067,개인사업자,85000000,직접
2018-12-31,034172892,신용,ZWV200904883,개인사업자,42500000,직접
2018-12-31,027931211,다공,PFQ200194765,개인사업자,114750000,직접
2018-12-31,085182370,(주)영남,OFL200401998,법인사업자,255000000,직접
2018-12-31,038675834,(주)세진,BBG200354274,법인사업자,400000000,직접
2018-12-31,016221435,계성,TUW202137101,개인사업자,17850000,직접
2018-12-31,073186707,서림,LCE201066274,법인사업자,288000000,직접
2018-12-31,030175176,재영,VLM201806267,개인사업자,100000000,직접
2018-12-31,040813225,(주)우덕,JFK200979808,법인사업자,80550000,직접
2018-12-31,053855518,열린,GME200169113,개인사업자,136000000,직접
2018-12-31,063883422,영창,NOD200200695,법인사업자,136000000,직접
2018-12-31,070218780,이지,WWY200476228,개인사업자,135000000,직접
2018-12-31,052680325,(주)이화,RBG200289424,법인사업자,357000000,직접
2018-12-31,028183272,중앙,RWY200077213,개인사업자,200000000,직접
2018-12-31,041147825,(주)에이,XYQ200847916,법인사업자,20000000,직접
2018-12-31,088534871,현대,YOC201262724,개인사업자,121500000,직접
2018-12-31,081360199,킵슨,XKR200322626,개인사업자,100000000,직접
2018-12-31,078322790,유화,ODP201931820,개인사업자,28050000,직접
2018-12-31,037723261,(주)인하,XXB200069537,법인사업자,64000000,직접
2018-12-31,016680473,(주)위닝,GHN200996413,법인사업자,24000000,수탁(청년재단)
2018-12-31,034893726,신성,SCX201102172,법인사업자,50000000,직접
2018-12-31,047859535,중우,QLT202119131,개인사업자,32400000,직접
2018-12-31,067095267,무지,KHW200340180,개인사업자,72000000,직접
2018-12-31,063074150,(주)에이,CTO200736200,법인사업자,1000000000,직접
2018-12-31,020275958,(주)에스,IDL201173294,법인사업자,270000000,직접
2018-12-31,030094550,(주)이프,SFB201383949,법인사업자,142500000,직접
2018-12-31,049320927,넥스,XLF201245960,법인사업자,170000000,직접
2018-12-31,069200807,유화,JSG201171485,법인사업자,352000000,직접
2018-12-31,082226347,(주)코르,VMT202196381,법인사업자,76500000,직접
2018-12-31,088535985,참조,XDT201204300,개인사업자,250000000,직접
2018-12-31,042842863,화신,XYH201957164,개인사업자,5270000,직접
2018-12-31,066858676,유경,YCI201901120,개인사업자,35700000,직접
2018-12-31,015382703,열린,TLV201564157,개인사업자,59500000,직접
2018-12-31,037471915,(주)대신,QID200778220,법인사업자,93500000,직접
2018-12-31,023515638,승진,IYM202194082,개인사업자,51000000,직접
2018-12-31,077160231,대림,JFL201966996,개인사업자,112000000,직접
2018-12-31,018288528,에이,MOF200579432,개인사업자,100000000,직접
2018-12-31,081909325,(주)영우,CMM202110819,법인사업자,467500000,직접
2018-12-31,047434003,강남,SZM201473817,개인사업자,95000000,직접
2018-12-31,011835962,(주)제이,GKY202134640,법인사업자,162000000,직접
2018-12-31,057518250,(주)조은,DHE201049766,법인사업자,249300000,직접
2018-12-31,060073687,(주)화인,CPI200395728,법인사업자,85500000,직접
2018-12-31,014866576,번영,CEM201804539,개인사업자,297000000,직접
2018-12-31,040545287,(주)대구,FHB201574035,법인사업자,400000000,직접
2018-12-31,045523439,부원,QUG201615694,법인사업자,450000000,직접
2018-12-31,013029950,제이,VDM201153647,법인사업자,81000000,직접
